open,high,low,close,volume,marketCap,daily_return,price_range,open_close_change,volume_marketcap_ratio,rolling_mean_7,rolling_std_7,rolling_mean_volume_7,realized_volatility_7
-0.15439089829411443,-0.15381788774526675,-0.15611713230343263,-0.154064810580416,-0.20505630398253427,-0.19037290188111713,0.37642243029972483,-0.07008906738998084,0.005514940480701582,0.16744770927476524,-0.15324836468642636,-0.1346663262399368,-0.2170092410201506,-0.04299514491340303
-0.15397908907136068,-0.15316744929242493,-0.15490307124883707,-0.15467665078452367,-0.21329485393252992,-0.19087530695090177,-0.6547612572303162,-0.07507421267205419,-0.02062480505903874,0.03778312157167951,-0.15363368034556174,-0.13590371899935944,-0.21789130876626658,-0.03890264344575055
-0.15398981731890518,-0.15300409483328567,-0.1538585672169538,-0.15315126655606712,-0.2173860287440507,-0.18960648786221435,1.5501944689031026,-0.0833783991474598,0.01861218303850619,-0.07780158725975181,-0.15367593563596688,-0.13674239773529315,-0.21903559656022678,0.12446336161432951
-0.15306658828613498,-0.15119852937651593,-0.15253812851100407,-0.15172889702780598,-0.2044866039250026,-0.18841612466258703,1.2668496225882584,-0.07767256092388396,0.031378643506501054,0.0900713079634289,-0.1534609169005487,-0.1306301473752487,-0.2178489977586974,0.18131997971446434
-0.15164285175024717,-0.15130850117173952,-0.152133656832335,-0.1520204933782488,-0.20643865447707987,-0.18865208321749222,-0.28942374118593484,-0.08264364711010828,-0.012410444616178476,0.0688770007728435,-0.15337943180753394,-0.128680457458437,-0.2171167771196889,0.18061985814436343
-0.15193698847473586,-0.1492891799901893,-0.1518410321990224,-0.14986715009329638,-0.19193629427827513,-0.1868502150424286,1.7821597066309198,-0.06497137262495006,0.050100594018660294,0.20650491750971384,-0.15285270535440823,-0.11654865872990765,-0.21384362918680966,0.2232539779491815
-0.14976991956780433,-0.14853590780340106,-0.14975634906218863,-0.14886098167846593,-0.1940383450956236,-0.18600906746197185,0.6944042304379169,-0.07721598979880069,0.02048701747344273,0.146917833972757,-0.15204934437448275,-0.10883028012385237,-0.21030712588306286,0.12732428097553344
-0.14877219278695727,-0.14877911237797697,-0.15034343545604198,-0.1507471873788446,-0.19874094254041938,-0.18757278806141517,-1.3551226314953901,-0.07408250414402345,-0.053159575623493535,0.14197036428845464,-0.15157469206695764,-0.11207281062742298,-0.20937857019517817,0.27700933094815977
-0.15067118588676598,-0.14892772801130993,-0.15038942479216827,-0.14881493386492187,-0.20111667316236026,-0.18595605102810098,1.4582172959544568,-0.07514996329915198,0.04466799527897183,0.05605217232892684,-0.15073605630487652,-0.11850227623142807,-0.207587996666509,0.24896754656841966
-0.1487228801420842,-0.14877953227594568,-0.14941985946292025,-0.14956013784989083,-0.2071868890270988,-0.18656635897251853,-0.5623058870805363,-0.08289320582978252,-0.02409726891720162,-0.005380217075056044,-0.15022227356842868,-0.1256822824957498,-0.20608840408063567,0.26255512848709683
-0.14947349801060691,-0.14842097749040803,-0.14904032212202176,-0.14899545595268623,-0.20335627867142883,-0.18609136028132206,0.36146222871835687,-0.08287879304099137,0.009485974999182769,0.03154024918926269,-0.1498312001900007,-0.1281398465691766,-0.2059222109097482,0.2311214415635924
-0.14891031044336822,-0.14907755840931866,-0.1507259003464592,-0.15106593969790205,-0.19547884053273196,-0.1878114638768935,-1.4942389470316002,-0.07345989894758861,-0.057776075432104924,0.19856998533873335,-0.14969463220759135,-0.13362943267265717,-0.20431077541718612,0.328305941689973
-0.15098479344110063,-0.14998425960231343,-0.15132900415845732,-0.15065847692778642,-0.19740114078537327,-0.1874601972316392,0.27731389521580296,-0.07689713118685716,0.00558287423818953,0.1564281641589078,-0.14980784732732505,-0.13219833572173345,-0.2051142788039825,0.2158526621203649
-0.1505596438035758,-0.15054474005886936,-0.1511813732036422,-0.15168637087659081,-0.20327135321692064,-0.1883158748912344,-0.8427921822929921,-0.08398436352049858,-0.03152471656566399,0.10462971157444503,-0.150212075722494,-0.12982802828785694,-0.20647181982295615,0.20015514419578825
-0.15160513189123012,-0.15140201130644754,-0.15217953703846324,-0.1520465358852258,-0.20181239773316795,-0.18861468859288072,-0.34559586521767954,-0.08315374327444705,-0.014038450043689353,0.13889528676240095,-0.1503979734960992,-0.12582668328181218,-0.2069234198169471,0.14585124327592977
-0.15197075974496813,-0.15110131113638675,-0.15141586082757125,-0.151515469474097,-0.21059177329343146,-0.18816907853297873,0.40511426811241413,-0.0873884181794332,0.008859299917726835,-0.00973796485745938,-0.15078433908995012,-0.12908353894368568,-0.20831655593443216,0.015425164675771536
